systemCodeNumber,capacity,occupancy,lastUpdated,longitude,latitude
SystemCode_69,104,38,2023-12-16 21:49:51,-41.018997931669304,61.6016897024613
SystemCode_97,94,32,2023-09-14 01:29:10,153.41262577296726,-44.0455747920225
SystemCode_19,85,51,2023-06-21 11:00:44,102.48613347930365,48.47575440564998
SystemCode_14,86,50,2023-07-29 04:01:57,-164.5322015053705,85.73703341112005
SystemCode_66,187,78,2023-12-30 15:48:02,-93.0330291952515,-48.59861433263385
SystemCode_11,53,47,2023-03-03 12:45:46,-63.99296857409912,-25.1066400953042
SystemCode_7,66,38,2023-01-15 12:33:06,-178.06812156981877,76.36597719365494
SystemCode_67,60,26,2023-06-10 14:14:54,10.077137851547405,-53.944154194640376
SystemCode_35,177,84,2023-10-05 17:51:57,5.424317614534715,-21.711700402215968
SystemCode_60,81,69,2023-09-17 17:22:55,-138.7226827940848,15.564788788565863
SystemCode_52,117,74,2023-06-27 15:58:19,-19.86889838310364,-56.8478905424404
SystemCode_98,119,41,2023-09-11 01:05:33,-158.80873954484414,36.35046628091203
SystemCode_10,169,133,2023-02-05 03:34:35,57.25428149148482,-69.28924870811085
SystemCode_64,196,194,2023-03-13 06:11:23,-26.225262087379747,29.275885926697626
SystemCode_92,189,184,2023-03-30 12:24:44,-17.822847727285307,24.439912289263944
SystemCode_69,68,47,2023-09-09 22:08:00,-24.301933059861852,-49.138296457008494
SystemCode_67,169,155,2023-02-05 02:14:00,-2.679497267280965,88.7345941766902
SystemCode_15,148,136,2023-08-26 19:56:36,-138.66519787289883,30.19620709953942
SystemCode_6,140,139,2023-02-02 21:17:32,126.55359779036888,-78.11510380850261
SystemCode_26,65,63,2023-03-20 19:23:54,115.8484999074044,32.42987848857095
SystemCode_52,195,101,2023-07-29 08:48:35,-16.111454732120507,76.23159235268247
SystemCode_42,156,47,2023-03-28 07:44:23,164.76909145061092,-27.054131909738388
SystemCode_68,79,27,2023-09-24 21:12:46,-62.12798367123804,52.07680103514562
SystemCode_97,53,18,2023-02-08 14:03:03,-119.75507431872643,-29.782527932612567
SystemCode_56,198,112,2023-10-11 22:48:31,-43.45636359330814,83.33062570218095
SystemCode_30,60,13,2023-05-13 05:25:49,82.16421026087215,10.164793441176343
SystemCode_99,102,12,2023-08-28 05:02:31,2.4863379521002003,41.133849709800074
SystemCode_15,194,184,2023-04-14 15:54:12,97.7667638961164,72.80394969214359
SystemCode_56,92,78,2023-11-19 12:57:56,22.252884479310325,46.895103579068035
SystemCode_90,185,66,2023-05-29 18:25:34,158.2557860406443,0.20966792655435995
SystemCode_94,199,56,2023-01-30 11:34:16,174.91893464315928,-86.30147274189395
SystemCode_45,99,8,2023-05-09 01:20:42,-32.35531696485637,-20.54178315818868
SystemCode_14,56,21,2023-12-28 22:49:15,-154.07914039489555,77.67050541976752
SystemCode_45,155,61,2023-06-27 03:08:51,32.84356809549075,86.13783269633527
SystemCode_64,107,35,2023-12-06 15:30:23,-133.03445562144591,78.20808274999305
SystemCode_70,111,84,2023-09-29 02:14:05,-175.3425442980297,-40.21410565662523
SystemCode_2,91,67,2023-10-05 19:24:28,-173.5608054452202,-13.793771313099057
SystemCode_92,199,34,2023-05-28 03:49:46,-38.856455355624774,-43.445105368365056
SystemCode_84,171,153,2023-04-22 06:25:22,164.53941927814458,31.296435046825096
SystemCode_98,199,80,2023-11-07 15:13:17,59.13447297657129,-73.42206415137494
SystemCode_3,83,69,2023-10-16 16:50:19,39.99743408576549,-24.90249963504688
SystemCode_84,96,25,2023-09-13 14:20:39,-81.98320703790299,-82.0442181740896
SystemCode_17,149,11,2023-06-09 09:25:48,81.67188931591812,-85.60596269125875
SystemCode_20,78,7,2023-01-14 07:11:16,146.7231247501615,10.138767863831006
SystemCode_91,59,25,2023-09-13 22:47:15,6.9914585111186796,-48.813706666265126
SystemCode_70,184,106,2023-10-25 15:16:19,-22.804984435140085,9.520731658103642
SystemCode_88,156,23,2023-02-07 02:30:50,70.20133738705593,-29.56727652440471
SystemCode_76,178,33,2023-03-31 14:44:54,156.61147992222243,69.92663356507919
SystemCode_42,53,9,2023-10-09 02:02:16,45.009667366903244,31.335744403093358
SystemCode_73,92,70,2023-10-03 10:34:45,36.74351706431628,24.429914098367533
SystemCode_41,102,8,2023-04-13 04:01:56,-13.818043551360688,-10.408909810766147
SystemCode_72,153,142,2023-12-22 16:44:36,-89.56227392274593,-42.524241314103364
SystemCode_33,90,3,2023-05-12 01:04:36,132.21709975586134,25.53322923555612
SystemCode_93,156,118,2023-10-16 11:32:37,179.15717855307878,-13.422077703031775
SystemCode_63,132,38,2023-07-19 02:05:30,25.979945379621313,21.032236088543414
SystemCode_41,140,95,2023-01-14 07:42:34,53.05140923323961,-74.23322665301512
SystemCode_91,89,80,2023-08-06 18:14:05,-108.16790110126236,76.39576603087312
SystemCode_97,80,57,2023-02-05 01:12:29,39.34490860038912,2.8064415223890506
SystemCode_85,185,51,2023-06-11 00:33:19,86.45084038569473,-4.810713510262346
SystemCode_87,190,34,2023-10-31 01:21:10,56.20523689871055,15.099056842802696
SystemCode_94,135,126,2023-03-16 22:54:07,-24.127616924142956,72.6472123762853
SystemCode_18,89,80,2023-10-23 13:13:53,-172.89294790178874,23.636561218213103
SystemCode_83,180,14,2023-07-29 14:45:23,-104.50499284599303,-40.828932957373844
SystemCode_20,164,125,2023-11-06 22:52:02,-94.30486477191793,34.776109242636366
SystemCode_8,107,106,2023-06-30 10:49:23,-32.829184105516276,-21.425462664452184
SystemCode_18,134,109,2023-07-05 02:56:36,-61.79027746518196,-66.83034404306814
SystemCode_7,190,27,2023-07-20 00:07:38,11.62718510175631,-46.77152610681932
SystemCode_5,165,130,2023-09-13 11:54:07,90.77850630041007,-39.116456469612174
SystemCode_17,165,85,2023-05-25 04:58:21,179.9037558889097,86.31095672873417
SystemCode_81,155,4,2023-03-07 23:32:34,154.1930518188633,82.77436038091099
SystemCode_30,129,88,2023-01-07 20:57:48,-55.62989923048852,-51.93233970225755
SystemCode_31,185,178,2023-03-13 05:46:04,-134.38616278342283,74.33695705991039
SystemCode_22,101,79,2023-07-04 20:23:42,-9.626845989464385,83.68267880028097
SystemCode_44,167,68,2023-07-17 10:38:02,123.63288810072169,-12.994662808073656
SystemCode_88,109,76,2023-01-20 22:46:56,157.9796297883073,-33.35306749585798
SystemCode_59,182,14,2023-12-27 00:08:32,170.36701355154963,-56.392089483907874
SystemCode_95,117,110,2023-04-17 11:35:22,4.382170457140461,-49.01507214293371
SystemCode_79,104,40,2023-09-14 14:32:30,109.37909577636935,20.274074754258322
SystemCode_78,108,52,2023-02-28 08:17:44,-45.4274371990837,46.95997514195878
SystemCode_41,140,113,2023-09-12 01:28:44,-84.59397572032121,-22.937285914955297
SystemCode_74,152,12,2023-07-30 06:04:59,-46.82104584854278,83.0954529387233
SystemCode_53,58,26,2023-08-11 06:06:05,-77.72116960536412,-53.625394776483674
SystemCode_75,81,20,2023-11-28 21:49:51,-162.72191000945634,-63.13235894379477
SystemCode_44,160,123,2023-02-18 23:29:15,107.05998088667855,-55.160097044790035
SystemCode_19,135,118,2023-10-28 09:56:11,155.65040743085035,79.52221555544023
SystemCode_65,109,97,2023-04-26 22:44:38,-105.32377152592733,15.87585943480812
SystemCode_19,172,99,2023-03-28 18:14:34,-103.50952008230331,10.932618028082928
SystemCode_74,104,68,2023-09-26 08:00:43,63.79886706812832,54.82627498301096
SystemCode_24,71,35,2023-07-22 06:46:40,-178.06600658632289,-4.326902178113798
SystemCode_6,174,165,2023-07-28 16:17:24,9.413261378622991,-11.240188718051954
SystemCode_53,166,158,2023-05-17 00:07:45,-141.89300170776525,1.27414545208822
SystemCode_87,162,9,2023-08-10 18:34:11,172.68082936702916,-21.08000307244187
SystemCode_28,76,59,2023-07-03 11:15:02,-56.30018927753984,36.99420950467969
SystemCode_62,99,35,2023-11-22 05:19:59,-106.40958476810752,-59.053694478087216
SystemCode_33,134,94,2023-06-27 20:43:23,-66.30201868368391,-24.139829756056628
SystemCode_40,119,69,2023-05-23 14:19:57,1.632940094937993,36.45975125309097
SystemCode_17,197,196,2023-10-22 00:40:54,6.840498465116497,-16.303129933123216
SystemCode_10,119,62,2023-01-26 08:59:06,124.76905225834355,86.03852154607407
SystemCode_72,87,49,2023-02-05 21:35:01,-133.50948582485154,52.11966080353491
SystemCode_46,84,26,2023-03-12 11:54:06,134.723824062495,-69.42209766951461
SystemCode_46,164,17,2023-12-03 20:35:34,73.88995336791177,65.6125244113968
SystemCode_84,160,61,2023-07-08 15:17:46,-119.04870494408104,24.376218753212
SystemCode_56,159,42,2023-05-19 00:18:58,90.62490972612238,11.442319779579492
SystemCode_36,109,42,2023-06-24 14:35:27,104.22010934906649,67.23742640444249
SystemCode_22,190,151,2023-01-26 23:11:22,-17.414008712597365,23.728949900157758
SystemCode_80,180,20,2023-03-02 23:09:33,-144.81883316486534,-28.706218657954615
SystemCode_96,124,79,2023-11-02 12:16:21,-63.76250500842988,-32.841839368950964
SystemCode_28,111,25,2023-07-15 16:52:20,174.27195636241464,-55.79469541279428
SystemCode_16,97,35,2023-07-14 20:48:23,95.31302240231952,-18.468873206431482
SystemCode_50,153,112,2023-11-25 18:15:55,-89.71812365905946,52.85585975907085
SystemCode_53,83,45,2023-12-25 17:05:59,-176.5779809802366,2.7673168108894686
SystemCode_12,103,16,2023-12-02 05:49:35,113.79780709370749,-37.34929375977688
SystemCode_23,180,87,2023-01-13 08:06:58,107.39666467295604,-2.4701107832920712
SystemCode_33,90,16,2023-02-05 00:47:34,10.426569774738056,-67.34742994988379
SystemCode_67,153,88,2023-06-21 22:05:30,95.82741690487018,65.2797254857719
SystemCode_97,151,98,2023-03-02 08:47:50,101.98502205857721,-88.48281642554464
SystemCode_66,80,21,2023-06-21 08:27:03,-45.8529409478119,-58.65528167390123
SystemCode_79,105,68,2023-06-05 16:01:54,-115.44475623583625,81.2082691985128
SystemCode_21,143,114,2023-09-24 09:59:15,-70.22658373286852,84.59920838912967
SystemCode_15,136,16,2023-05-28 20:53:01,-10.432386779048414,17.518107969938768
SystemCode_54,76,72,2023-09-22 12:48:35,-70.10083999185301,-66.46962618953688
SystemCode_37,186,4,2023-07-06 20:16:39,158.75010669744825,-16.026629077365186
SystemCode_7,152,34,2023-06-06 23:44:11,128.920979106976,5.624128833462393
SystemCode_38,192,191,2023-08-21 07:13:34,-56.975779814166515,-60.93826663024667
SystemCode_25,153,147,2023-07-05 01:27:54,-92.90188590864179,-65.18626539889522
SystemCode_13,113,80,2023-11-02 09:36:01,77.83847490170172,65.05660555150405
SystemCode_76,87,35,2023-01-18 12:18:19,7.432328502512121,58.601318828560494
SystemCode_93,184,85,2023-03-30 08:42:39,2.0164163812231948,38.9658868945217
SystemCode_60,113,100,2023-07-01 03:44:50,-134.5438342099941,38.548981133750004
SystemCode_4,57,8,2023-08-20 22:19:57,-79.33823322235185,10.131049941781157
SystemCode_34,143,124,2023-06-12 05:36:51,59.41734254247524,18.008528361843446
SystemCode_8,72,39,2023-06-08 12:25:03,-115.55919471176297,77.2413161971186
SystemCode_79,185,177,2023-11-16 00:57:00,80.90877791135944,-41.686133614515605
SystemCode_70,99,27,2023-11-21 14:28:03,120.16899084087692,88.552792477845
SystemCode_19,183,157,2023-05-11 13:10:28,73.79032683089127,30.170465600064688
SystemCode_55,191,163,2023-06-22 09:23:38,64.83764565953047,60.93801881196708
SystemCode_95,86,65,2023-06-08 22:30:24,-15.243196165093224,-72.52277626109961
SystemCode_30,95,77,2023-11-04 22:19:53,-143.861199676039,77.5112555616032
SystemCode_26,134,13,2023-06-28 07:30:00,96.87158424443078,17.432105313274278
SystemCode_14,192,58,2023-11-06 08:21:04,-9.003073410543124,-8.274716746612512
SystemCode_55,182,49,2023-02-07 12:43:55,26.431540248718647,58.32135591750071
SystemCode_90,134,120,2023-10-19 02:26:11,179.39437505496443,-7.3971397468884845
SystemCode_14,188,121,2023-02-06 07:46:56,132.56694239518833,-15.395257308661101
SystemCode_70,104,75,2023-04-29 22:00:42,-54.3373540081937,30.994274429984685
SystemCode_91,71,0,2023-04-09 02:29:31,66.99478468603547,-29.51580509935981
SystemCode_34,84,18,2023-01-03 15:14:41,-116.59631862570032,58.98260773519411
SystemCode_8,161,4,2023-09-26 04:24:50,-19.678768058159733,-1.4820610765594324
SystemCode_77,160,152,2023-07-11 10:27:04,-161.68709558507211,-52.23296374129846
SystemCode_2,153,17,2023-01-21 00:10:50,129.50483653580096,47.844773160624754
SystemCode_3,54,16,2023-03-06 12:54:37,110.24474759407508,-61.698763698893
SystemCode_39,69,44,2023-08-22 18:54:02,23.370275141890346,-58.52172930460934
SystemCode_52,54,16,2023-10-28 20:34:46,-137.41820446682178,10.764248859728141
SystemCode_36,50,42,2023-04-14 19:46:16,151.3676127511768,89.07732780871913
SystemCode_2,109,75,2023-11-11 16:25:27,161.52685798853412,-57.77829874889718
SystemCode_54,153,117,2023-07-30 04:14:37,-112.96146219356424,-39.069402300301824
SystemCode_94,190,139,2023-04-25 21:25:42,-63.227482759553354,70.93362965311462
SystemCode_17,129,76,2023-05-13 02:42:59,-117.21310799552478,-15.529945324072074
SystemCode_47,138,21,2023-12-30 16:37:26,41.75782674786427,12.438688386019933
SystemCode_4,126,119,2023-12-09 14:02:09,-13.086781298870847,-3.346352623683728
SystemCode_47,169,165,2023-08-31 08:02:41,102.30501391010449,10.069258450590269
SystemCode_3,100,59,2023-05-24 16:21:37,60.873504531410134,-9.023746321885454
SystemCode_21,132,13,2023-05-18 12:47:37,-171.54696401241839,56.14055552717065
SystemCode_38,61,12,2023-07-19 01:31:09,113.4165845751902,26.64609433820189
SystemCode_85,80,59,2023-07-30 01:55:19,141.5356489411588,-56.49980620902213
SystemCode_14,182,26,2023-04-17 03:24:29,-156.8338709963662,61.24080451929436
SystemCode_69,187,117,2023-08-13 18:03:33,41.65736218210995,17.002382260755326
SystemCode_71,114,87,2023-03-03 02:11:17,154.82727043979384,49.85730615607534
SystemCode_13,85,76,2023-01-07 03:47:31,164.0494451789192,46.7715450759504
SystemCode_55,69,36,2023-01-18 20:03:33,160.67232302807372,-84.03152835937348
SystemCode_13,94,72,2023-10-13 10:17:13,-167.43601818379378,69.04671979672094
SystemCode_5,71,3,2023-03-03 23:36:19,136.68678079006912,-35.48303785825873
SystemCode_24,80,28,2023-03-28 15:45:09,121.44731930019384,6.623523253065102
SystemCode_25,56,4,2023-05-18 09:09:08,-77.7430217460364,-58.175532077880035
SystemCode_89,92,4,2023-08-01 01:07:28,-14.358982873114797,-8.239001612778424
SystemCode_74,131,67,2023-03-08 04:18:18,172.93680584891763,-48.428274332598576
SystemCode_50,184,171,2023-01-02 06:55:22,68.42525573203861,-56.453081270697446
SystemCode_95,196,59,2023-05-08 11:00:42,149.16143243097298,-66.91639056888486
SystemCode_66,130,90,2023-06-04 13:05:47,18.39409754246455,-71.39942752561457
SystemCode_69,172,79,2023-01-01 12:31:51,33.888596109688194,-83.99432275826547
SystemCode_60,175,110,2023-10-28 05:27:08,75.1347252356934,-84.9798567999656
SystemCode_22,167,95,2023-06-27 15:57:36,26.499079269978324,39.201572508230896
SystemCode_33,87,30,2023-04-24 09:55:53,-88.30810662768076,31.51063397303166
SystemCode_80,83,62,2023-06-09 07:21:16,108.62838915592573,70.1331310996226
SystemCode_75,135,116,2023-06-07 22:36:01,-59.090015550573895,75.06317799504393
SystemCode_76,89,88,2023-12-07 13:08:39,-49.155010296919386,-70.77374852260719
SystemCode_32,59,1,2023-02-10 09:02:59,-125.66962104984844,-24.16953080179418
SystemCode_55,156,84,2023-11-04 20:07:56,-76.21661154460878,58.353098991700676
SystemCode_72,115,19,2023-12-15 23:22:21,86.79671665291374,77.44449452473341
SystemCode_35,85,39,2023-02-22 22:53:19,-53.49049353733966,-57.95585346256949
SystemCode_59,59,38,2023-05-05 14:11:12,-143.61474221363983,88.47613415641689
SystemCode_37,51,18,2023-11-07 11:03:25,117.87703388400524,-47.44979114352277
SystemCode_97,110,100,2023-05-13 10:49:06,31.54971721947885,65.33623918189252
SystemCode_12,194,101,2023-05-02 05:23:51,-148.42637112062337,-32.987012003186564
SystemCode_94,153,105,2023-02-07 21:07:38,136.38267337635227,2.709039403575261
SystemCode_14,124,109,2023-07-01 08:28:41,133.47851746140128,33.17812897618103
SystemCode_50,187,37,2023-07-12 23:23:03,-97.70460818985171,-15.453697901011125
SystemCode_65,186,97,2023-09-10 16:26:12,-34.97824944841301,-25.48427034662373
SystemCode_4,196,85,2023-10-04 07:56:13,-121.93060022908362,-42.4586710623036
SystemCode_32,136,18,2023-04-16 11:50:00,-61.36586507913495,-52.31841361270229
SystemCode_72,178,89,2023-10-17 10:30:18,-35.35975896674668,-41.83312395852588
SystemCode_74,182,47,2023-07-30 19:31:38,68.18865703485449,52.26757843219144
SystemCode_70,110,93,2023-09-09 15:38:31,-37.36034961822415,-16.569529592567577
SystemCode_30,145,143,2023-01-27 21:47:41,-172.04850070195593,51.045807573927675
SystemCode_44,75,6,2023-02-26 00:17:12,-78.35313433677626,-67.90828109057801
SystemCode_35,153,25,2023-12-11 10:49:34,158.205012958231,81.96141748603418
SystemCode_85,174,25,2023-08-20 11:39:31,-100.12106022473827,70.40796679189518
SystemCode_31,87,52,2023-05-18 14:17:12,21.818239046017794,-2.511141058911477
SystemCode_31,117,81,2023-07-15 22:37:12,112.61661824758681,-48.29639033346778
SystemCode_100,129,33,2023-06-27 02:42:00,80.14613468498158,-8.19421365825967
SystemCode_80,159,126,2023-03-15 20:17:35,-43.7405096873691,-2.148992593578967
SystemCode_56,146,36,2023-10-25 19:38:55,-39.4461556088099,47.886584944897635
SystemCode_7,147,145,2023-02-16 07:10:18,-71.1018095384076,66.31171199591142
SystemCode_95,107,41,2023-09-15 19:51:45,179.772014409005,-59.7119208264225
SystemCode_58,167,3,2023-05-21 01:32:09,-125.63470100280159,-87.81011715615664
SystemCode_75,162,115,2023-02-27 05:57:39,-173.92327366913247,-29.590716031066563
SystemCode_36,168,137,2023-04-24 14:55:18,31.408832666764653,-88.68676713702689
SystemCode_94,119,52,2023-03-07 15:44:56,74.86351304292126,20.840771307146895
SystemCode_76,157,37,2023-02-11 00:34:04,133.32715013108162,-70.67513365231156
SystemCode_87,76,17,2023-06-04 07:04:01,-124.08527509712124,68.90750670557173
SystemCode_34,51,22,2023-08-23 17:15:40,-89.9337332859943,36.288129422578834
SystemCode_69,52,11,2023-11-27 22:29:28,-64.39890357201475,79.14672295681564
SystemCode_58,197,80,2023-07-20 21:47:04,-20.587477404938625,46.84224883028614
SystemCode_68,162,92,2023-12-21 07:10:19,-154.22606130980444,-89.4888756858953
SystemCode_96,169,149,2023-11-13 07:16:19,-130.91404754426026,28.786468843965764
SystemCode_50,75,1,2023-10-14 11:09:59,97.48102306406349,81.9575647482553
SystemCode_65,131,77,2023-07-04 10:38:41,28.941507566314243,85.5854209305711
SystemCode_1,157,133,2023-11-15 21:08:36,51.45241302618359,35.22103896003304
SystemCode_33,156,112,2023-11-01 03:21:30,0.4404966621203812,-41.659704559494244
SystemCode_65,90,55,2023-02-15 12:22:45,-136.90104254527185,25.802261714537636
SystemCode_24,63,8,2023-04-15 12:06:24,36.87358865307152,89.84910555595687
SystemCode_45,68,10,2023-07-08 21:30:17,-8.007884515834803,-81.83506305443593
SystemCode_2,112,94,2023-10-25 15:00:00,-139.2182295663127,86.81712214960751
SystemCode_20,87,38,2023-07-15 16:57:02,-173.3499956517831,-27.111150224693
SystemCode_35,68,68,2023-09-21 08:46:02,-48.97718947420918,57.75396206909821
SystemCode_79,184,132,2023-11-28 04:48:31,-124.19759353836938,-8.8364240082214
SystemCode_80,72,61,2023-03-14 04:15:28,20.74954523705614,47.16253256076189
SystemCode_42,165,91,2023-06-30 04:16:07,99.90881942372266,-29.43394268265215
SystemCode_35,151,86,2023-09-26 19:41:05,49.17745168891409,-84.99395547537719
SystemCode_21,113,43,2023-09-20 16:43:06,8.105246881015773,36.17115130408203
SystemCode_99,89,36,2023-03-27 02:36:14,63.07461651000699,61.65708893983174
SystemCode_50,157,15,2023-11-10 08:12:50,33.9544329830145,-50.13466800306003
SystemCode_58,105,3,2023-08-05 14:37:27,-17.68021787229037,74.26247380302607
SystemCode_36,136,81,2023-01-30 08:14:45,106.09612495546338,-57.08867428551322
SystemCode_29,106,79,2023-11-16 07:53:40,76.21301612830155,42.87979663385599
SystemCode_70,192,103,2023-01-01 21:48:04,16.048533995730963,25.61090867844952
SystemCode_88,192,111,2023-01-30 09:17:42,-22.534704317137283,-58.75512409184087
SystemCode_24,181,171,2023-03-20 08:36:06,59.02521922385398,-59.37845842813314
SystemCode_21,82,45,2023-07-06 12:45:33,-86.60163933616911,41.73534353338019
SystemCode_29,135,84,2023-05-01 06:17:28,144.17766673662362,89.35566783137938
SystemCode_32,159,112,2023-01-11 19:03:49,78.16248273991852,33.40208494666598
SystemCode_22,191,135,2023-03-14 21:39:24,-34.61117404745633,3.9992485652055905
SystemCode_88,121,47,2023-04-16 18:31:17,-125.03112602196094,54.94767665670062
SystemCode_89,82,1,2023-07-07 15:36:19,169.7247353941247,41.125571651886276
SystemCode_31,62,9,2023-11-19 15:03:08,-61.526991916028024,-89.86291794223831
SystemCode_72,164,2,2023-07-07 03:30:49,-132.2845627755505,-19.139926394164547
SystemCode_41,179,109,2023-09-07 09:04:53,-25.881424048215223,-24.783421372757914
SystemCode_34,102,80,2023-01-14 03:22:52,-46.6849096785283,88.15672578307448
SystemCode_37,113,35,2023-03-26 22:50:59,-141.5294990781848,39.161174941296764
SystemCode_20,192,76,2023-02-13 03:05:56,0.8358330861021273,79.86036284210505
SystemCode_47,150,89,2023-02-14 06:31:27,142.19935542622716,28.954235883329247
SystemCode_12,198,132,2023-10-05 07:32:29,36.71455082550784,-2.7168806791618465
SystemCode_86,99,48,2023-05-11 20:00:18,152.84769747355284,-12.304787117099494
SystemCode_73,139,113,2023-08-07 14:59:01,173.84599774152724,-79.40704478162694
SystemCode_69,95,17,2023-04-08 04:17:06,174.7663090511145,-36.23493161423414
SystemCode_76,94,23,2023-10-17 22:08:59,23.147622460394274,50.271885224122684
SystemCode_69,200,117,2023-07-18 22:52:44,-124.84283986464979,34.569235887402456
SystemCode_43,75,32,2023-12-23 00:26:52,-104.21518284290273,-15.892400942997611
SystemCode_72,107,10,2023-06-13 15:07:56,-98.12754503365909,-36.364299642919974
SystemCode_69,167,13,2023-03-12 10:26:54,162.50931026753972,-15.810784099269824
SystemCode_33,74,24,2023-09-15 13:01:33,55.70560473436268,-79.36107575136404
SystemCode_79,84,24,2023-06-13 12:57:52,134.18152060043764,-78.1707419125693
SystemCode_14,197,113,2023-04-01 10:19:35,-24.642269138548585,9.207506210781276
SystemCode_71,96,1,2023-12-18 16:30:13,117.12099746222964,-43.38574291900593
SystemCode_9,199,173,2023-08-25 03:54:09,18.645059131265043,88.51061305363754
SystemCode_70,110,101,2023-08-21 02:57:59,38.64285832198928,43.420557728288344
SystemCode_4,106,33,2023-03-30 10:26:33,78.69558605762359,-36.13753203591837
SystemCode_55,151,139,2023-06-09 12:41:51,92.09480585078262,61.37045354870054
SystemCode_81,149,133,2023-11-14 19:31:54,-146.92894150139716,71.52764769651048
SystemCode_80,111,99,2023-05-20 21:37:19,-138.56132651417818,-79.556250625214
SystemCode_78,104,30,2023-12-24 02:43:17,76.39842553367492,-12.330287386610593
SystemCode_98,189,84,2023-01-13 15:22:58,-66.26980123643453,32.83879163918917
SystemCode_26,167,117,2023-11-23 12:30:36,49.2517338561681,26.44539231323519
SystemCode_86,175,8,2023-12-19 17:53:33,-160.4312477242929,-42.58498836214181
SystemCode_80,99,23,2023-02-12 22:31:04,-94.88784186036563,-0.026776597703033644
SystemCode_1,175,3,2023-05-03 20:05:28,-54.60265389615945,-13.475187585022383
SystemCode_75,151,38,2023-08-22 15:24:21,130.3780689013206,74.06376467235884
SystemCode_88,80,17,2023-07-20 09:38:19,-77.8210704934575,-79.35142025956861
SystemCode_31,192,169,2023-01-27 04:22:02,-102.37753014210661,-40.404429068723516
SystemCode_21,179,40,2023-01-29 23:18:53,-177.26162348211818,-88.65382577235566
SystemCode_27,183,81,2023-05-12 01:37:22,-100.09565738996797,18.70899868681299
SystemCode_78,56,41,2023-12-01 03:54:00,-68.93780997811244,51.489355690869104
SystemCode_58,91,77,2023-03-14 06:25:04,-125.83921850516258,89.00048087495728
SystemCode_3,78,43,2023-12-12 10:03:31,2.66115502788179,-84.57631283784872
SystemCode_90,191,174,2023-01-25 06:58:58,-138.2442721209996,-33.928362735709676
SystemCode_99,138,61,2023-11-22 21:21:38,120.60286942556166,86.51596229733809
SystemCode_46,98,68,2023-01-14 04:10:45,128.2673681292565,-1.3047137479294548
SystemCode_10,172,36,2023-05-01 20:44:51,131.03218233441362,49.84428307668952
SystemCode_59,62,6,2023-06-17 08:24:18,-19.94661032599521,2.7339535668048427
SystemCode_48,101,32,2023-04-01 20:36:35,142.13136932204623,-10.82436444727719
SystemCode_3,159,82,2023-05-17 15:54:27,144.1933782515046,-25.428820743116106
SystemCode_48,198,20,2023-04-10 02:30:49,168.68773154348713,-69.72693008710101
SystemCode_36,59,19,2023-03-03 21:50:19,168.90471944664267,32.77793674484265
SystemCode_18,147,11,2023-09-22 23:47:13,21.429583431336624,76.31274727374213
SystemCode_94,93,78,2023-08-06 22:45:24,165.09343481716877,19.859325031046183
SystemCode_6,106,83,2023-01-29 11:28:55,-147.0320463561432,62.74899740676048
SystemCode_69,57,57,2023-04-28 23:12:35,8.87246443388193,-12.804071800106186
SystemCode_36,194,80,2023-04-05 16:38:51,-68.69816999400356,-18.147040765483055
SystemCode_25,97,14,2023-02-11 09:47:13,46.733821667912395,-81.61378518214018
SystemCode_97,127,62,2023-09-05 09:14:16,47.597076861589755,64.8620758979265
SystemCode_98,137,132,2023-12-08 04:24:20,-111.53930729538187,52.707396911639705
SystemCode_89,186,21,2023-12-22 21:34:31,-179.38675105880225,17.38579885451918
SystemCode_70,72,25,2023-11-16 02:30:12,3.627318360983878,-89.16725740741204
SystemCode_26,82,17,2023-02-19 11:43:43,17.69456580879114,-2.394558864282729
SystemCode_15,64,45,2023-01-21 07:34:32,110.19490920411084,-49.73500438777507
SystemCode_12,157,5,2023-11-09 15:01:45,133.1968374828889,-70.17880445779593
SystemCode_49,63,1,2023-03-05 17:58:29,89.63130677928467,52.906662002399486
SystemCode_54,154,33,2023-09-29 10:23:18,62.25444738893614,10.692731777334075
SystemCode_79,91,60,2023-03-17 00:13:03,-154.51000513727286,-47.201873904746236
SystemCode_93,85,4,2023-03-13 13:47:31,163.11011487305313,-29.079885737322464
SystemCode_100,188,88,2023-06-24 13:39:50,-121.22175613624508,69.0091816967983
SystemCode_47,93,42,2023-02-06 18:46:02,18.838325464539935,33.61139640397168
SystemCode_21,148,143,2023-11-08 01:05:01,-51.90875678299321,-29.331018266286833
SystemCode_23,145,70,2023-01-13 02:14:56,-131.55912581709046,-63.82066072288659
SystemCode_51,99,68,2023-03-13 12:37:35,55.38465504177111,-82.37727137928007
SystemCode_6,162,64,2023-03-28 05:36:44,90.6170310813049,40.42131807965919
SystemCode_1,151,116,2023-09-10 16:24:30,-136.76735123895122,-17.069037849493213
SystemCode_1,131,97,2023-09-27 05:51:33,101.01782395009496,-31.304963034292292
SystemCode_43,137,98,2023-10-09 08:22:45,168.7032342869552,24.17931275424047
SystemCode_4,150,29,2023-07-08 10:37:20,-14.119902509967517,50.22910890030056
SystemCode_81,80,68,2023-12-04 09:59:26,-135.3070163485548,58.82494915353104
SystemCode_93,113,32,2023-10-30 15:09:30,7.442642611385935,-5.173043797758339
SystemCode_39,80,62,2023-08-16 16:20:18,151.62482385239696,-15.003338622892556
